BatsmanName,BowlerName,0s,1s,2s,3s,4s,5s,6s,extras,wickets,total_balls
UBT Chand,SL Malinga,2,0,0,0,0,0,0,0,1,2
UBT Chand,SP Narine,6,4,0,0,0,0,0,0,0,10
UBT Chand,SR Watson,2,2,1,0,0,0,0,0,0,5
UBT Chand,STR Binny,0,3,0,0,0,0,0,0,0,3
UBT Chand,SW Tait,0,1,0,0,0,0,0,0,0,1
UBT Chand,Sandeep Sharma,1,0,0,0,0,0,0,0,0,1
UBT Chand,TG Southee,7,0,0,0,1,0,0,0,1,8
UBT Chand,TM Dilshan,0,2,0,0,0,0,0,0,0,2
UBT Chand,VR Aaron,0,1,0,0,0,0,0,0,0,1
UBT Chand,YS Chahal,9,4,0,0,2,0,1,0,1,16
UBT Chand,Yuvraj Singh,0,3,0,0,0,0,0,0,0,3
UBT Chand,Z Khan,1,2,0,0,2,0,0,0,0,5
UT Khawaja,A Mishra,5,1,0,0,0,0,0,0,1,6
UT Khawaja,A Nehra,2,1,0,0,2,0,0,0,1,5
UT Khawaja,AD Russell,1,1,1,1,1,0,0,0,0,5
UT Khawaja,AR Patel,0,2,0,0,0,0,0,0,0,2
UT Khawaja,B Kumar,1,2,0,0,0,0,0,0,0,3
UT Khawaja,CH Morris,3,0,0,0,0,0,0,0,1,3
UT Khawaja,CR Brathwaite,2,2,0,0,1,0,0,0,0,5
UT Khawaja,Gurkeerat Singh,1,3,1,0,0,0,0,0,1,5
UT Khawaja,J Yadav,2,7,1,0,0,0,1,0,0,11
UT Khawaja,KJ Abbott,1,3,0,0,0,0,0,0,0,4
UT Khawaja,M Morkel,5,3,0,0,2,0,0,0,0,10
UT Khawaja,MM Sharma,2,3,1,0,0,0,1,0,0,7
UT Khawaja,Mohammed Shami,1,2,1,0,1,0,0,0,0,5
UT Khawaja,NM Coulter-Nile,0,2,0,0,1,0,0,0,0,3
UT Khawaja,Parvez Rasool,2,0,1,0,1,0,1,0,0,5
UT Khawaja,R Dhawan,2,4,0,0,1,0,0,0,0,7
UT Khawaja,STR Binny,0,0,0,0,1,0,0,0,0,1
UT Khawaja,Sandeep Sharma,2,4,0,0,0,0,0,0,0,6
UT Khawaja,Shakib Al Hasan,1,1,0,0,0,0,0,0,1,2
UT Khawaja,Z Khan,3,4,0,0,3,0,0,0,0,10
UT Yadav,A Nehra,1,0,0,0,0,0,0,0,1,1
UT Yadav,A Symonds,1,1,0,0,0,0,0,0,0,2
UT Yadav,AB Dinda,1,2,0,0,0,0,0,0,0,3
UT Yadav,AD Mathews,0,2,1,0,0,0,0,0,0,3
UT Yadav,B Kumar,1,2,0,0,0,0,0,0,0,3
UT Yadav,CH Morris,0,3,0,0,0,0,0,0,0,3
UT Yadav,DJ Bravo,4,3,0,0,0,0,0,0,1,7
UT Yadav,DW Steyn,6,2,1,0,0,0,0,0,0,9
UT Yadav,Harbhajan Singh,2,1,0,0,0,0,0,0,1,3
UT Yadav,JA Morkel,2,4,0,0,0,0,1,0,0,7
UT Yadav,JD Unadkat,0,0,0,0,1,0,0,0,0,1
UT Yadav,JP Faulkner,1,1,0,0,3,0,1,0,0,6
UT Yadav,KA Pollard,2,2,0,0,2,0,0,0,0,6
UT Yadav,L Balaji,1,2,0,0,0,0,0,0,0,3
UT Yadav,MG Johnson,1,0,0,0,0,0,0,0,1,1
UT Yadav,MM Sharma,0,2,0,0,0,0,0,0,0,2
UT Yadav,NLTC Perera,0,1,0,0,1,0,1,0,0,3
UT Yadav,P Parameswaran,2,0,0,0,0,0,0,0,1,2
UT Yadav,R Ashwin,3,0,0,0,0,0,0,0,1,3
UT Yadav,SB Jakati,0,1,0,0,0,0,0,0,0,1
UT Yadav,SL Malinga,2,0,0,0,0,0,0,0,0,2
UT Yadav,SP Narine,0,1,0,0,0,0,0,0,0,1
UT Yadav,SR Watson,3,1,0,0,1,0,0,0,0,5
UT Yadav,Sandeep Sharma,0,1,0,0,0,0,0,0,0,1
UT Yadav,WPUJC Vaas,0,2,0,0,0,0,0,0,0,2
UT Yadav,Z Khan,1,1,0,0,0,0,0,0,2,2
Umar Gul,JR Hopes,1,0,0,0,0,0,2,0,0,3
Umar Gul,P Kumar,0,1,0,0,0,0,1,0,0,2
Umar Gul,PP Chawla,1,1,0,0,0,0,0,0,0,2
Umar Gul,S Sreesanth,1,1,0,0,2,0,1,0,0,5
Umar Gul,SK Trivedi,0,1,0,0,0,0,0,0,0,1
Umar Gul,SR Watson,0,1,0,0,0,0,0,0,0,1
Umar Gul,Sohail Tanvir,2,1,0,0,0,0,1,0,2,4
Umar Gul,VRV Singh,1,0,0,0,0,0,0,0,1,1
V Kohli,A Ashish Reddy,11,10,0,0,4,0,1,0,2,26
V Kohli,A Chandila,4,9,1,0,1,0,0,0,0,15
V Kohli,A Flintoff,3,1,0,0,0,0,0,0,0,4
V Kohli,A Mishra,22,41,5,0,11,0,7,0,1,86
V Kohli,A Nehra,27,19,2,0,7,0,2,0,6,57
V Kohli,A Singh,2,0,2,0,2,0,0,0,0,6
V Kohli,A Symonds,3,3,1,0,2,0,2,0,1,11
V Kohli,A Zampa,2,6,0,0,3,0,2,0,0,13
V Kohli,AB Dinda,14,7,3,0,3,1,2,0,3,30
V Kohli,AB McDonald,0,3,0,0,2,0,1,0,0,6
V Kohli,AC Thomas,1,2,2,0,0,0,0,0,1,5
V Kohli,AD Mathews,4,9,0,0,0,0,0,0,1,13
V Kohli,AD Russell,6,13,1,0,3,0,1,0,1,24
V Kohli,AG Murtaza,0,1,0,0,0,0,0,0,0,1
V Kohli,AL Menaria,3,3,1,0,1,0,0,0,0,8
V Kohli,AM Nayar,2,4,0,0,2,0,1,0,0,9
V Kohli,AN Ahmed,1,0,0,0,0,0,0,0,1,1
V Kohli,AR Patel,7,7,1,0,2,0,1,0,0,18
V Kohli,AS Rajpoot,1,4,1,0,1,0,0,0,0,7
V Kohli,Anand Rajan,1,0,1,0,0,0,0,0,0,2
V Kohli,Ankit Sharma,10,14,1,0,2,0,0,0,0,27
V Kohli,Anureet Singh,5,6,1,0,3,0,1,0,1,16
V Kohli,Azhar Mahmood,5,5,1,0,0,0,0,0,1,11
V Kohli,B Kumar,19,17,2,0,7,0,1,0,3,46
V Kohli,B Lee,8,5,0,0,3,0,0,0,0,16
V Kohli,BAW Mendis,0,1,0,0,0,0,0,0,0,1
V Kohli,BB Sran,1,0,2,0,0,0,1,0,1,4
V Kohli,BCJ Cutting,3,5,1,0,1,0,0,0,0,10
V Kohli,BE Hendricks,2,1,1,0,0,0,0,0,0,4
V Kohli,BJ Hodge,1,1,0,0,0,0,1,0,1,3
V Kohli,Bipul Sharma,3,9,1,0,1,0,1,0,1,15
V Kohli,C Ganapathy,0,1,0,0,0,0,1,0,0,2
V Kohli,C Nanda,2,0,0,0,0,0,0,0,1,2
V Kohli,CH Morris,13,16,4,1,3,0,2,0,1,39
V Kohli,CL White,0,1,1,0,1,0,1,0,0,4
V Kohli,CR Brathwaite,0,9,0,0,1,0,0,0,0,10
V Kohli,CRD Fernando,4,4,3,0,2,0,1,0,0,14
V Kohli,DAJ Bracewell,1,0,0,0,0,0,0,0,1,1
V Kohli,DE Bollinger,10,7,3,0,4,0,0,0,1,24
V Kohli,DJ Bravo,30,33,9,1,14,0,4,0,1,91
V Kohli,DJ Hussey,0,2,0,0,0,0,0,0,0,2
V Kohli,DJG Sammy,0,2,0,0,0,0,1,0,0,3
V Kohli,DL Vettori,1,7,1,0,0,0,0,0,0,9
V Kohli,DP Nannes,2,7,3,0,3,0,0,0,1,15
V Kohli,DP Vijaykumar,1,4,0,0,0,0,0,0,0,5
V Kohli,DR Smith,0,2,1,0,1,0,0,0,0,4
V Kohli,DS Kulkarni,18,23,5,0,4,0,1,0,3,51
V Kohli,DT Christian,3,4,2,0,1,0,0,0,0,10
V Kohli,DW Steyn,10,10,3,0,2,0,0,0,0,25
V Kohli,FH Edwards,3,2,1,0,4,0,0,0,0,10
V Kohli,GB Hogg,0,7,0,0,0,0,0,0,0,7
V Kohli,GH Vihari,1,2,0,0,0,0,0,0,0,3
V Kohli,GJ Maxwell,0,3,0,0,1,0,0,0,0,4
V Kohli,Gagandeep Singh,1,3,0,0,1,0,0,0,0,5
V Kohli,HH Pandya,4,5,1,0,3,0,1,0,0,14
V Kohli,Harbhajan Singh,11,32,2,0,1,0,5,0,0,51
V Kohli,Harmeet Singh,5,6,3,0,2,0,0,0,0,16
V Kohli,I Sharma,16,17,2,0,9,0,2,0,0,46
V Kohli,IC Pandey,3,7,0,0,0,0,0,0,0,10
V Kohli,IK Pathan,29,23,2,0,15,0,1,0,4,70
V Kohli,Imran Tahir,0,4,0,0,1,0,0,0,1,5
V Kohli,Iqbal Abdulla,7,4,0,0,2,0,0,0,0,13
V Kohli,J Botha,1,2,0,0,1,0,0,0,0,4
V Kohli,J Suchith,2,4,0,0,0,0,1,0,0,7
V Kohli,J Yadav,3,2,1,0,1,0,0,0,0,7
V Kohli,JA Morkel,16,23,6,1,3,0,4,0,2,53
V Kohli,JD Ryder,3,3,0,0,2,0,0,0,0,8
V Kohli,JD Unadkat,1,2,1,0,0,0,0,0,0,4
V Kohli,JDP Oram,1,1,0,0,1,0,0,0,0,3
V Kohli,JDS Neesham,1,4,0,0,0,0,1,0,0,6
V Kohli,JE Taylor,0,2,0,0,0,0,2,0,0,4
V Kohli,JH Kallis,17,12,3,0,3,0,0,0,3,35
V Kohli,JJ Bumrah,9,15,2,0,7,0,1,0,1,34
V Kohli,JO Holder,0,1,0,0,0,0,0,0,0,1
V Kohli,JP Duminy,4,6,1,0,0,0,0,0,0,11
V Kohli,JP Faulkner,4,8,2,0,0,0,0,0,1,14
V Kohli,JR Hopes,1,4,0,0,2,0,0,0,0,7
V Kohli,Joginder Sharma,1,2,0,0,0,0,1,0,1,4
V Kohli,KA Pollard,9,13,1,0,3,0,2,0,3,28
V Kohli,KC Cariappa,6,3,0,0,1,0,5,1,1,16
V Kohli,KH Pandya,1,5,2,0,0,0,0,0,1,8
V Kohli,KJ Abbott,3,3,1,0,2,0,1,0,0,10
V Kohli,KV Sharma,5,12,7,0,5,0,4,0,0,33
V Kohli,KW Richardson,9,4,0,0,2,0,0,0,1,15
V Kohli,Kamran Khan,2,6,0,0,2,0,1,0,1,11
V Kohli,L Ablish,2,2,1,0,2,0,0,0,0,7
V Kohli,L Balaji,13,9,0,0,2,0,1,0,3,25
V Kohli,LA Carseldine,1,0,0,0,0,0,0,0,0,1
V Kohli,LJ Wright,2,4,0,0,0,0,0,0,0,6
V Kohli,LRPL Taylor,0,3,0,0,0,0,0,0,0,3
V Kohli,M Ashwin,0,3,1,0,0,0,0,0,0,4
V Kohli,M Kartik,2,3,1,0,0,0,0,0,1,6
V Kohli,M Manhas,1,2,0,0,1,0,0,0,0,4
V Kohli,M Morkel,26,21,7,3,3,0,2,0,3,62
V Kohli,M Muralitharan,20,10,1,0,5,0,3,0,2,39
V Kohli,M Ntini,3,1,0,0,1,0,0,0,0,5
V Kohli,MC Henriques,7,10,2,1,2,0,2,0,0,24
V Kohli,MF Maharoof,1,1,0,0,0,0,0,0,1,2
V Kohli,MG Johnson,7,3,1,0,2,0,0,0,0,13
V Kohli,MJ Clarke,4,1,0,0,1,0,0,0,0,6
V Kohli,MJ McClenaghan,7,8,1,0,1,0,0,0,2,17
V Kohli,MM Patel,11,12,0,1,0,0,1,0,1,25
V Kohli,MM Sharma,15,19,3,1,5,0,1,0,1,44
V Kohli,MN Samuels,2,1,0,0,0,0,0,0,0,3
V Kohli,MP Stoinis,2,2,1,0,0,0,0,0,0,5
V Kohli,MR Marsh,4,4,1,0,1,0,1,0,0,11
V Kohli,MS Gony,19,25,4,0,6,0,1,0,1,55
V Kohli,Mohammed Shami,4,6,0,0,3,0,0,0,1,13
V Kohli,Mustafizur Rahman,10,4,2,0,2,0,1,0,1,19
V Kohli,NLTC Perera,11,18,3,0,7,0,3,0,1,42
V Kohli,NM Coulter-Nile,2,2,0,0,2,0,0,0,0,6
V Kohli,P Amarnath,1,1,1,0,1,0,0,0,0,4
V Kohli,P Awana,10,10,1,0,5,0,1,0,2,27
V Kohli,P Kumar,28,19,4,0,5,0,4,0,1,60
V Kohli,P Negi,7,19,5,0,1,0,2,0,0,34
V Kohli,P Parameswaran,2,1,0,0,1,0,0,0,0,4
V Kohli,P Suyal,2,0,0,0,0,0,0,0,1,2
V Kohli,PJ Cummins,4,3,0,0,1,0,1,0,0,9
V Kohli,PJ Sangwan,3,12,1,0,2,0,2,0,0,20
V Kohli,PP Chawla,24,29,7,0,7,1,4,0,3,72
V Kohli,PP Ojha,10,15,5,0,0,0,1,0,1,31
V Kohli,PV Tambe,9,17,2,0,4,0,2,0,1,34
V Kohli,Pankaj Singh,9,3,1,0,3,0,1,0,1,17
V Kohli,Parvez Rasool,1,8,0,0,0,0,0,0,0,9
V Kohli,R Ashwin,32,49,3,0,10,1,6,0,0,101
V Kohli,R Bhatia,3,17,1,0,4,0,1,0,0,26
V Kohli,R McLaren,6,8,0,0,3,0,0,0,0,17
V Kohli,R Sharma,7,22,1,0,1,0,3,0,1,34
V Kohli,R Shukla,2,3,2,0,0,0,0,0,0,7
V Kohli,R Vinay Kumar,8,8,1,0,4,0,0,0,1,21
V Kohli,RA Jadeja,25,47,12,0,4,0,2,0,3,90
V Kohli,RG Sharma,1,1,1,0,0,0,1,0,0,4
V Kohli,RJ Harris,7,8,2,0,3,1,0,0,2,21
V Kohli,RN ten Doeschate,0,1,0,0,1,0,0,0,0,2
V Kohli,RP Singh,11,18,3,0,1,0,6,0,2,39
V Kohli,RR Powar,2,2,0,0,0,0,0,0,0,4
V Kohli,RS Bopara,4,6,0,0,0,1,1,0,1,12
V Kohli,S Badree,3,4,2,0,1,0,1,0,0,11
V Kohli,S Kaul,1,6,1,0,1,0,0,0,0,9
V Kohli,S Kaushik,4,3,1,0,2,0,4,0,0,14
V Kohli,S Nadeem,14,15,5,0,3,0,1,0,0,38
V Kohli,S Randiv,1,4,0,0,1,0,0,0,0,6
V Kohli,S Sreesanth,16,9,2,0,3,0,0,0,0,30
V Kohli,SB Bangar,0,2,0,0,1,0,1,0,0,4
V Kohli,SB Jakati,15,30,4,0,6,0,2,0,2,57
V Kohli,SB Styris,0,7,1,0,2,0,0,0,0,10
V Kohli,SC Ganguly,1,2,1,0,1,0,0,0,0,5
V Kohli,SJ Srivastava,0,2,0,0,1,0,0,0,0,3
V Kohli,SK Raina,14,22,3,1,3,0,2,0,1,45
V Kohli,SK Trivedi,9,15,4,0,2,0,1,0,2,31
V Kohli,SK Warne,15,12,0,0,1,0,0,0,1,28
V Kohli,SL Malinga,9,15,0,0,3,0,0,0,0,27
V Kohli,SMSM Senanayake,2,0,0,0,0,0,0,0,0,2
V Kohli,SP Narine,25,22,4,0,6,0,0,0,2,57
V Kohli,SR Watson,12,11,2,0,0,0,1,0,1,26
V Kohli,ST Jayasuriya,0,2,0,0,1,0,1,0,0,4
V Kohli,STR Binny,2,1,1,0,0,0,0,0,1,4
V Kohli,Sandeep Sharma,10,4,2,0,6,0,1,0,4,23
V Kohli,Sandeep Sharma (1),0,1,1,0,2,0,0,0,0,4
V Kohli,Shahid Afridi,0,5,0,0,0,0,0,0,0,5
V Kohli,Shakib Al Hasan,4,15,0,0,1,0,1,0,0,21
V Kohli,Sohail Tanvir,4,2,0,0,0,0,0,0,1,6
V Kohli,T Henderson,1,1,0,0,0,0,0,0,0,2
V Kohli,TA Boult,9,4,1,0,1,0,1,0,0,16
V Kohli,TG Southee,16,11,1,0,3,0,1,0,1,32
V Kohli,TL Suman,0,1,0,0,0,0,0,0,0,1
V Kohli,UT Yadav,16,34,4,0,14,0,7,0,3,75
V Kohli,V Pratap Singh,3,4,0,0,0,0,0,0,0,7
V Kohli,V Sehwag,0,1,0,0,0,0,0,0,0,1
V Kohli,VR Aaron,5,5,0,0,4,0,0,0,0,14
V Kohli,VRV Singh,3,4,0,0,0,0,0,0,1,7
V Kohli,WD Parnell,4,3,0,0,1,0,0,0,0,8
V Kohli,WPUJC Vaas,1,0,0,0,1,0,0,0,1,2
V Kohli,Y Venugopal Rao,0,2,0,0,1,0,0,0,0,3
V Kohli,YA Abdulla,1,4,0,0,2,0,0,0,0,7
V Kohli,YK Pathan,1,1,0,0,1,0,0,0,0,3
V Kohli,Yuvraj Singh,3,12,1,0,4,0,0,0,0,20
V Kohli,Z Khan,11,14,3,0,7,0,1,0,2,36
V Pratap Singh,SL Malinga,1,0,0,0,0,0,0,0,1,1
V Sehwag,A Kumble,7,1,0,0,2,0,1,0,0,11
V Sehwag,A Mishra,4,13,2,0,4,0,3,0,1,26
V Sehwag,A Mithun,1,0,0,0,0,0,1,0,1,2
V Sehwag,A Nehra,13,12,1,0,10,0,2,0,3,38
V Sehwag,A Singh,3,5,3,0,4,0,0,0,0,15
V Sehwag,A Symonds,3,3,1,0,4,0,3,0,1,14
V Sehwag,A Uniyal,1,1,0,0,1,0,2,0,0,5
V Sehwag,AA Chavan,6,10,1,0,6,0,0,0,0,23
V Sehwag,AB Agarkar,4,3,0,0,2,0,1,0,1,10
V Sehwag,AB Dinda,9,2,0,0,3,0,0,0,1,14
V Sehwag,AB McDonald,1,0,0,0,0,0,0,0,1,1
V Sehwag,AC Thomas,6,2,0,0,1,0,0,0,1,9
V Sehwag,AC Voges,4,1,0,0,2,0,0,0,0,7
V Sehwag,AD Mascarenhas,10,8,2,0,6,0,2,0,1,28
V Sehwag,AD Mathews,3,10,3,0,5,0,1,0,0,22
V Sehwag,AD Russell,1,0,0,0,1,0,0,0,1,2
V Sehwag,AG Murtaza,6,2,0,0,1,0,0,0,2,9
V Sehwag,AM Nayar,0,4,1,0,1,0,1,0,0,7
V Sehwag,Azhar Mahmood,2,2,0,0,1,0,0,0,0,5
V Sehwag,B Akhil,1,2,0,0,2,0,1,0,0,6
V Sehwag,B Chipli,1,0,2,0,1,0,2,0,0,6
V Sehwag,B Kumar,9,6,0,0,3,0,2,0,1,20
V Sehwag,B Lee,10,13,0,0,5,0,0,0,1,28
V Sehwag,BAW Mendis,1,7,2,0,0,0,0,0,0,10
V Sehwag,BW Hilfenhaus,8,8,1,0,2,0,1,0,2,20
V Sehwag,CH Gayle,1,0,0,0,2,0,0,0,1,3
V Sehwag,CH Morris,3,1,2,0,1,0,0,0,0,7
V Sehwag,CJ McKay,1,6,0,0,1,0,0,0,0,8
V Sehwag,CRD Fernando,3,2,0,0,2,0,0,0,0,7
V Sehwag,DE Bollinger,3,4,0,0,3,0,0,0,1,10
V Sehwag,DJ Bravo,1,6,0,0,1,0,0,0,1,8
V Sehwag,DJ Hussey,1,0,0,0,0,0,3,0,1,4
V Sehwag,DJ Muthuswami,0,3,0,0,0,0,0,0,0,3
V Sehwag,DJ Thornely,1,0,0,0,0,0,0,0,1,1
V Sehwag,DJG Sammy,1,0,0,0,0,0,0,0,1,1
V Sehwag,DL Vettori,0,1,0,0,0,0,0,0,0,1
V Sehwag,DP Vijaykumar,2,0,0,0,0,0,0,0,1,2
V Sehwag,DR Smith,2,8,0,0,1,0,1,0,0,12
V Sehwag,DS Kulkarni,7,4,0,0,4,0,0,0,2,15
V Sehwag,DT Christian,2,8,1,0,5,0,0,0,0,16
V Sehwag,DW Steyn,17,14,1,0,5,0,0,0,2,37
V Sehwag,FH Edwards,1,2,0,0,2,0,0,0,0,5
V Sehwag,GB Hogg,3,8,3,0,2,0,1,0,2,17
V Sehwag,HV Patel,0,3,0,0,1,0,0,0,0,4
V Sehwag,Harbhajan Singh,8,22,4,0,5,0,1,0,2,40
V Sehwag,Harmeet Singh,9,5,0,0,2,0,1,0,2,17
V Sehwag,I Malhotra,0,1,1,0,2,0,2,0,0,6
V Sehwag,I Sharma,13,8,0,0,2,0,0,0,1,23
V Sehwag,IC Pandey,8,8,0,0,6,0,0,0,1,22
V Sehwag,IK Pathan,8,4,0,0,4,0,1,0,2,17
V Sehwag,Imran Tahir,0,2,0,0,2,0,1,0,0,5
V Sehwag,Iqbal Abdulla,2,4,0,0,1,0,1,0,0,8
V Sehwag,JA Morkel,17,17,1,0,8,0,2,0,1,45
V Sehwag,JD Ryder,1,2,2,0,3,0,2,0,1,10
V Sehwag,JD Unadkat,7,5,1,0,4,0,0,0,2,17
V Sehwag,JH Kallis,9,14,1,0,10,0,1,0,2,35
V Sehwag,JJ Bumrah,3,6,1,0,2,0,1,0,0,13
V Sehwag,JM Kemp,0,2,1,0,1,0,1,0,0,5
V Sehwag,JP Duminy,3,3,0,0,0,0,2,0,2,8
V Sehwag,JP Faulkner,3,0,0,0,3,0,0,0,2,6
V Sehwag,JR Hopes,0,2,0,0,0,0,0,0,0,2
V Sehwag,Joginder Sharma,4,2,2,0,5,1,0,1,1,15
V Sehwag,K Santokie,2,1,0,0,0,0,1,0,0,4
V Sehwag,KA Pollard,2,6,0,0,5,0,2,0,0,15
V Sehwag,KK Cooper,1,0,0,0,0,0,1,0,0,2
V Sehwag,KV Sharma,2,1,0,0,0,0,0,0,0,3
V Sehwag,KW Richardson,6,5,0,0,0,0,0,0,0,11
V Sehwag,Kamran Khan,2,1,0,0,0,0,0,0,0,3
V Sehwag,L Balaji,9,11,0,0,4,0,2,0,1,26
V Sehwag,LJ Wright,0,6,1,0,2,0,3,0,0,12
V Sehwag,M Kartik,3,9,0,0,3,0,1,0,1,16
V Sehwag,M Morkel,15,8,1,0,4,0,0,0,1,28
V Sehwag,M Muralitharan,6,7,2,0,3,0,0,0,1,18
V Sehwag,M Ntini,5,3,0,0,1,0,1,0,0,10
V Sehwag,M de Lange,0,4,0,0,0,0,0,0,0,4
V Sehwag,MA Starc,7,6,0,0,2,0,0,0,0,15
V Sehwag,MC Henriques,2,0,0,0,0,0,0,0,0,2
V Sehwag,MJ McClenaghan,1,2,0,0,1,0,0,0,0,4
V Sehwag,MM Patel,15,15,1,0,6,0,3,0,3,40
V Sehwag,MM Sharma,10,8,3,0,4,0,1,0,2,26
V Sehwag,MS Gony,6,8,2,1,4,0,2,0,2,23
V Sehwag,Mohammed Shami,10,5,0,0,4,0,0,0,1,19
V Sehwag,NLTC Perera,2,3,1,0,1,0,0,0,0,7
V Sehwag,NM Coulter-Nile,9,2,0,0,1,0,0,0,0,12
V Sehwag,P Awana,6,4,1,0,1,0,0,0,2,12
V Sehwag,P Kumar,18,11,3,0,12,0,3,0,3,47
V Sehwag,P Parameswaran,2,0,0,0,0,0,1,0,1,3
V Sehwag,P Suyal,4,2,0,0,2,0,0,0,0,8
V Sehwag,PC Valthaty,0,2,0,0,0,0,0,0,0,2
V Sehwag,PJ Sangwan,0,2,0,0,2,0,1,0,0,5
V Sehwag,PP Chawla,6,16,2,0,8,0,2,0,2,34
V Sehwag,PP Ojha,10,10,3,0,1,1,0,0,2,25
V Sehwag,Pankaj Singh,6,4,0,0,6,0,1,0,1,17
V Sehwag,R Ashwin,3,19,2,0,1,0,3,0,1,28
V Sehwag,R Bhatia,1,0,0,0,0,0,0,0,1,1
V Sehwag,R Rampaul,9,2,2,1,1,0,0,0,0,15
V Sehwag,R Sharma,9,15,0,0,5,0,2,0,0,31
V Sehwag,R Shukla,1,4,1,0,1,0,0,0,0,7
V Sehwag,R Vinay Kumar,11,9,0,0,9,0,3,0,2,32
V Sehwag,RA Jadeja,6,10,0,0,4,0,5,0,0,25
V Sehwag,RJ Harris,7,2,3,1,2,0,0,0,0,15
V Sehwag,RJ Peterson,2,1,0,0,0,0,1,0,1,4
V Sehwag,RN ten Doeschate,2,1,0,0,1,0,0,0,0,4
V Sehwag,RP Singh,19,15,6,0,15,0,1,0,1,56
V Sehwag,RR Powar,2,4,0,0,1,0,2,0,0,9
V Sehwag,S Aravind,2,2,4,0,1,0,0,0,0,9
V Sehwag,S Dhawan,1,0,0,0,1,0,0,0,1,2
V Sehwag,S Narwal,1,1,0,0,0,0,0,0,1,2
V Sehwag,S Sreesanth,9,8,2,0,1,0,1,0,1,21
V Sehwag,SB Bangar,1,3,0,0,3,0,2,0,0,9
V Sehwag,SB Wagh,1,2,0,0,3,0,0,0,0,6
V Sehwag,SC Ganguly,0,8,1,0,2,0,1,0,0,12
V Sehwag,SJ Srivastava,0,3,2,0,0,1,1,0,0,7
V Sehwag,SK Warne,1,2,0,0,1,0,0,0,0,4
V Sehwag,SL Malinga,16,15,1,0,7,0,0,0,1,39
V Sehwag,SM Pollock,1,1,0,0,3,0,2,0,0,7
V Sehwag,SP Narine,1,5,4,0,1,0,1,0,0,12
V Sehwag,SR Watson,9,8,1,0,6,0,0,0,3,24
V Sehwag,ST Jayasuriya,1,6,1,0,1,1,3,0,0,13
V Sehwag,STR Binny,3,1,0,0,0,0,0,0,0,4
V Sehwag,SW Tait,3,5,2,0,3,0,0,0,1,13
V Sehwag,Sandeep Sharma (1),3,2,0,0,2,0,0,0,0,7
V Sehwag,Shahid Afridi,0,3,1,0,0,0,1,0,0,5
V Sehwag,Shakib Al Hasan,0,1,1,0,0,0,0,0,0,2
V Sehwag,Shoaib Akhtar,1,1,0,0,0,0,0,0,1,2
V Sehwag,Sohail Tanvir,0,3,0,0,0,0,0,0,0,3
V Sehwag,TG Southee,1,0,0,0,0,0,0,0,1,1
V Sehwag,UT Yadav,11,8,2,0,4,0,0,0,2,25
V Sehwag,V Pratap Singh,1,1,1,0,1,0,0,0,0,4
V Sehwag,VR Aaron,2,6,2,0,3,0,0,0,0,13
V Sehwag,VRV Singh,3,4,0,0,1,0,2,0,0,10
V Sehwag,VS Malik,4,2,0,0,3,0,2,0,0,11
V Sehwag,WD Parnell,0,5,1,0,0,1,0,0,0,7
V Sehwag,WPUJC Vaas,10,5,2,0,5,0,0,0,2,22
V Sehwag,YA Abdulla,2,1,0,0,3,0,1,0,0,7
V Sehwag,YK Pathan,2,0,0,0,1,0,1,0,0,4
V Sehwag,YS Chahal,4,6,2,0,0,0,0,0,2,12
V Sehwag,Yuvraj Singh,1,6,0,0,1,0,0,0,0,8
V Sehwag,Z Khan,9,12,2,0,9,0,1,0,3,33
VH Zol,A Nehra,2,1,1,0,0,0,1,0,0,5
VH Zol,JP Faulkner,2,1,0,0,1,0,0,0,0,4
VH Zol,KW Richardson,3,0,0,0,0,0,0,0,0,3
VH Zol,MM Sharma,3,0,1,0,0,0,0,0,1,4
VH Zol,PV Tambe,1,2,0,0,1,0,0,0,0,4
VH Zol,R Ashwin,1,2,0,0,0,0,0,0,0,3
VH Zol,R Tewatia,1,1,0,0,0,0,0,0,1,2
VH Zol,SR Watson,0,0,0,0,1,0,0,0,0,1
VR Aaron,AR Patel,2,3,1,0,0,0,0,0,0,6
VR Aaron,B Kumar,2,0,0,0,0,0,1,0,1,3
VR Aaron,JJ Bumrah,1,1,0,0,0,0,0,0,0,2
VR Aaron,KA Pollard,3,1,0,0,1,0,0,0,0,5
VR Aaron,L Balaji,4,5,0,0,1,0,1,0,0,11
VR Aaron,MG Johnson,1,1,1,0,0,0,0,0,0,3
VR Aaron,R Ashwin,2,0,0,0,0,0,0,0,1,2
VR Aaron,R Dhawan,1,1,2,0,0,0,0,0,0,4
VR Aaron,RJ Harris,3,0,0,0,0,0,0,0,0,3
VR Aaron,SJ Srivastava,2,0,0,0,0,0,0,0,0,2
VR Aaron,SL Malinga,0,1,0,0,0,0,0,0,0,1
VR Aaron,SP Narine,0,1,0,0,0,0,0,0,0,1
VR Aaron,Sandeep Sharma,1,1,0,0,0,0,0,0,0,2
VRV Singh,DS Kulkarni,0,1,0,0,1,0,0,0,0,2
VRV Singh,L Balaji,1,0,0,0,0,0,0,0,1,1
VS Malik,BE Hendricks,0,1,0,0,0,0,0,0,0,1
VS Malik,L Balaji,1,0,0,0,0,0,0,0,0,1
VS Malik,SL Malinga,0,1,1,0,0,0,0,0,0,2
